date;lat;lon;Вход;Выход;Разница
8:00;37.6048165;55.8634536;12474;3731;8743
8:00;37.6056238;55.7653522;1627;10800;-9173
8:00;37.6056692;55.6627149;3553;3162;391
8:00;37.6066657;55.7508858;134;1995;-1861
8:00;37.6067634;55.64069;6242;3165;3077
8:00;37.6068123;55.7521318;627;6157;-5530
8:00;37.60792;55.7194704;2262;6994;-4732
8:00;37.608832;55.7524514;321;3589;-3268
8:00;37.6091534;55.7295817;864;5089;-4225
8:00;37.6091666;55.622278;5159;3936;1223
8:00;37.6097183;55.7649696;488;5165;-4677
8:00;37.6103732;55.6722659;2030;2689;-659
8:00;37.6118212;55.730075;661;4901;-4240
8:00;37.6150302;55.7813266;707;3191;-2484
8:00;37.61611;55.7953478;2292;5300;-3008
8:00;37.616177;55.7577183;694;8755;-8061
8:00;37.6176267;55.7379525;535;5583;-5048
8:00;37.6187593;55.6533004;8442;9859;-1417
8:00;37.6188598;55.7710979;789;6613;-5824
8:00;37.6202837;55.7685309;264;3638;-3374
8:00;37.621965;55.7566721;336;6296;-5960
8:00;37.6220906;55.7287137;852;4764;-3912
8:00;37.6227483;55.6830582;4240;9123;-4883
8:00;37.6231936;55.7087682;2702;11392;-8690
8:00;37.6248369;55.7274387;1003;6543;-5540
8:00;37.626016;55.7607712;350;8301;-7951
8:00;37.6270765;55.7408687;771;8738;-7967
8:00;37.6279157;55.7598754;374;6173;-5799
8:00;37.6290658;55.7417709;941;8858;-7917
8:00;37.6317458;55.7728672;1200;5203;-4003
8:00;37.6323159;55.7812257;1109;5469;-4360
8:00;37.6331969;55.7797556;1583;7105;-5522
8:00;37.633222;55.7555058;1412;16574;-15162
8:00;37.6361518;55.7933484;2073;3468;-1395
8:00;37.6372552;55.76613;692;7575;-6883
8:00;37.6374183;55.7304321;2163;12825;-10662
8:00;37.63768;55.7317782;3908;9523;-5615
8:00;37.6383529;55.8453055;3012;3821;-809
8:00;37.6387088;55.8086032;3501;8265;-4764
8:00;37.6389332;55.7659277;604;4187;-3583
8:00;37.6398306;55.7668232;203;3431;-3228
8:00;37.6411949;55.8211047;4569;4447;122
8:00;37.6484221;55.768931;1324;9555;-8231
8:00;37.6491378;55.6549517;2753;6913;-4160
8:00;37.6506474;55.7416183;1361;7377;-6016
8:00;37.6519536;55.740344;891;3706;-2815
8:00;37.6526488;55.7413884;1655;6219;-4564
8:00;37.6526672;55.8551422;6054;2642;3412
8:00;37.6545092;55.7748736;7457;5203;2254
8:00;37.656231;55.7754248;28103;4577;23526
8:00;37.6565565;55.6358179;9278;4001;5277
8:00;37.656572;55.7571067;8385;6872;1513
8:00;37.6576183;55.7073699;3058;8363;-5305
8:00;37.658076;55.7581501;10451;5561;4890
8:00;37.6591277;55.7572695;946;3731;-2785
8:00;37.6614511;55.8871576;12425;2636;9789
8:00;37.6638965;55.6784809;9945;7647;2298
8:00;37.6641638;55.8697248;13302;3248;10054
8:00;37.6661457;55.7317659;3401;7723;-4322
8:00;37.6667866;55.7330126;518;2221;-1703
8:00;37.6672754;55.7803946;1814;5946;-4132
8:00;37.6693833;55.6215598;11811;4255;7556
8:00;37.6756382;55.718932;902;3515;-2613
8:00;37.6801346;55.7889129;3275;7071;-3796
8:00;37.6801957;55.7729753;2664;14395;-11731
8:00;37.6820384;55.7464709;5425;4673;752
8:00;37.6822989;55.7457322;3094;4677;-1583
8:00;37.6850483;55.7075562;2165;8038;-5873
8:00;37.6867847;55.7253024;565;6375;-5810
8:00;37.6947891;55.613247;5438;1365;4073
8:00;37.7038734;55.7820537;4178;8086;-3908
8:00;37.7157645;55.7961475;6863;7246;-383
8:00;37.7193262;55.6109687;12286;4800;7486
8:00;37.7200209;55.7520069;5586;11677;-6091
8:00;37.7207673;55.7830875;3014;8321;-5307
8:00;37.7268243;55.6933636;5458;1630;3828
8:00;37.7318594;55.7087389;9001;6867;2134
8:00;37.7344362;55.8146017;6506;3157;3349
8:00;37.7431944;55.6500225;11767;2040;9727
8:00;37.7433398;55.6331579;4564;437;4127
8:00;37.743772;55.621144;3083;405;2678
8:00;37.7445335;55.6137894;8072;1421;6651
8:00;37.7447684;55.8039662;2727;1898;829
8:00;37.7452899;55.61193;2285;299;1986
8:00;37.7498443;55.757225;2254;6052;-3798
8:00;37.7506502;55.6596899;10239;2167;8072
8:00;37.750729;55.788524;1619;2573;-954
8:00;37.7532335;55.6907556;3964;1738;2226
8:00;37.7619338;55.6756254;11060;2772;8288
8:00;37.7657487;55.7055754;15482;4301;11181
8:00;37.7814948;55.787812;4197;1873;2324
8:00;37.7864677;55.751266;11329;3392;7937
8:00;37.7935753;55.7170907;8524;4380;4144
8:00;37.7985144;55.8093419;17608;3597;14011
8:00;37.7992368;55.7947324;9063;3466;5597
8:00;37.8166274;55.7517187;24505;3790;20715
8:00;37.8179174;55.715631;30234;6136;24098
9:00;37.3622257;55.8458623;3861;1238;2623
9:00;37.3824179;55.8356604;888;409;479
9:00;37.3855554;55.825092;139;932;-793
9:00;37.4031859;55.8037346;3081;1808;1273
9:00;37.4082585;55.7568353;3007;2725;282
9:00;37.4169177;55.7408429;5325;4093;1232
9:00;37.4363874;55.860731;7126;2331;4795
9:00;37.4366398;55.8264976;6991;4283;2708
9:00;37.4397991;55.8503173;7714;3559;4155
9:00;37.4459574;55.7308185;1117;814;303
9:00;37.4460094;55.7307016;3418;2263;1155
9:00;37.4643097;55.8085823;4795;4657;138
9:00;37.4671944;55.7359279;641;296;345
9:00;37.4707354;55.7296453;5453;3829;1624
9:00;37.4761955;55.8548635;11240;4123;7117
9:00;37.4832383;55.6636112;10790;7938;2852
9:00;37.4834225;55.7394565;1210;1032;178
9:00;37.4865846;55.8400444;4795;5223;-428
9:00;37.4937378;55.7933364;5598;6843;-1245
9:00;37.4978443;55.7436954;1243;2295;-1052
9:00;37.4978477;55.8190209;7024;8703;-1679
9:00;37.506415;55.6767308;5028;4027;1001
9:00;37.5080944;55.6186964;5254;3595;1659
9:00;37.5148913;55.8049784;3361;7648;-4287
9:00;37.5149237;55.7460754;2523;2108;415
9:00;37.5177438;55.7362565;1192;2448;-1256
9:00;37.5190729;55.6330883;4140;2190;1950
9:00;37.5194078;55.7775074;4562;7378;-2816
9:00;37.5262001;55.6425059;4902;3241;1661
9:00;37.5324136;55.8002374;3347;7844;-4497
9:00;37.5337173;55.6062069;5422;1478;3944
9:00;37.5340698;55.692163;3531;6236;-2705
9:00;37.53429;55.7400038;494;1303;-809
9:00;37.534383;55.7483228;121;1631;-1510
9:00;37.5401361;55.6567573;3331;6922;-3591
9:00;37.5413387;55.7500562;524;4681;-4157
9:00;37.5464401;55.7735045;4402;6633;-2231
9:00;37.5483675;55.7388362;1023;809;214
9:00;37.5528619;55.6016929;1010;262;748
9:00;37.5547367;55.670291;4136;5378;-1242
9:00;37.5581576;55.7897125;2871;6872;-4001
9:00;37.5591032;55.7103574;187;1180;-993
9:00;37.5615355;55.7645028;3125;10718;-7593
9:00;37.5629779;55.6779484;3512;5934;-2422
9:00;37.5637548;55.7233832;1328;3419;-2091
9:00;37.5660392;55.7444645;6849;5584;1265
9:00;37.5663098;55.7437756;3594;7047;-3453
9:00;37.5736132;55.6878389;4399;6309;-1910
9:00;37.5740376;55.8347143;8219;4155;4064
9:00;37.5756626;55.8182119;6392;4760;1632
9:00;37.5768339;55.56931;6573;1892;4681
9:00;37.5773899;55.7605891;1219;3881;-2662
9:00;37.5794779;55.726854;1828;6035;-4207
9:00;37.5798606;55.7609017;762;5297;-4535
9:00;37.5812016;55.8074277;2890;7156;-4266
9:00;37.5822992;55.7473712;1316;7428;-6112
9:00;37.5826348;55.7487722;459;1309;-850
9:00;37.5837069;55.7766908;2952;5305;-2353
9:00;37.5840306;55.7761643;3819;8702;-4883
9:00;37.5859796;55.7077138;2317;9681;-7364
9:00;37.5873192;55.8978497;8373;2557;5816
9:00;37.5876906;55.7928665;4468;9885;-5417
9:00;37.5898414;55.8472205;1966;2763;-797
9:00;37.5943769;55.7355873;1235;6502;-5267
9:00;37.5943769;55.7355873;0;0;0
9:00;37.5957904;55.7701264;1353;7982;-6629
9:00;37.5964216;55.582549;1973;1441;532
9:00;37.5981698;55.6529571;3456;2638;818
9:00;37.598314;55.6520286;1226;799;427
9:00;37.6007529;55.7518731;210;881;-671
9:00;37.6009269;55.5951773;3799;1111;2688
9:00;37.6020659;55.779514;1446;7750;-6304
9:00;37.6024384;55.8836915;4807;1885;2922
9:00;37.6029929;55.7803918;1076;4577;-3501
9:00;37.6032245;55.7450091;1100;6493;-5393
9:00;37.6041499;55.6124609;5392;3358;2034
9:00;37.6048165;55.8634536;8122;3261;4861
9:00;37.6056238;55.7653522;1848;9399;-7551
9:00;37.6056692;55.6627149;2508;2252;256
9:00;37.6066657;55.7508858;210;1446;-1236
9:00;37.6067634;55.64069;4363;2102;2261
9:00;37.6068123;55.7521318;793;4368;-3575
9:00;37.60792;55.7194704;1974;6442;-4468
9:00;37.608832;55.7524514;433;3192;-2759
9:00;37.6091534;55.7295817;1005;5380;-4375
9:00;37.6091666;55.622278;3383;3227;156
9:00;37.6097183;55.7649696;685;3977;-3292
9:00;37.6103732;55.6722659;1464;2112;-648
9:00;37.6118212;55.730075;767;3090;-2323
9:00;37.6150302;55.7813266;570;2499;-1929
9:00;37.61611;55.7953478;1763;4378;-2615
9:00;37.616177;55.7577183;1085;7829;-6744
9:00;37.6176267;55.7379525;777;4454;-3677
9:00;37.6187593;55.6533004;7163;8645;-1482
9:00;37.6188598;55.7710979;950;4906;-3956
9:00;37.6202837;55.7685309;363;2393;-2030
9:00;37.621965;55.7566721;586;4678;-4092
9:00;37.6220906;55.7287137;859;3716;-2857
9:00;37.6227483;55.6830582;3480;6890;-3410
9:00;37.6231936;55.7087682;2343;9725;-7382
9:00;37.6248369;55.7274387;1052;5414;-4362
9:00;37.626016;55.7607712;789;5053;-4264
9:00;37.6270765;55.7408687;1057;6584;-5527
9:00;37.6279157;55.7598754;567;3596;-3029
9:00;37.6290658;55.7417709;1235;6584;-5349
9:00;37.6317458;55.7728672;1178;4338;-3160
9:00;37.6323159;55.7812257;1219;4529;-3310
9:00;37.6331969;55.7797556;1604;5328;-3724
9:00;37.633222;55.7555058;2054;12663;-10609
9:00;37.6361518;55.7933484;1663;2672;-1009
9:00;37.6372552;55.76613;915;4640;-3725
9:00;37.6374183;55.7304321;2298;10571;-8273
9:00;37.63768;55.7317782;3414;7591;-4177
9:00;37.6383529;55.8453055;2187;3170;-983
9:00;37.6387088;55.8086032;2804;7841;-5037
9:00;37.6389332;55.7659277;697;3432;-2735
9:00;37.6398306;55.7668232;279;1800;-1521
9:00;37.6411949;55.8211047;2592;3326;-734
9:00;37.6484221;55.768931;1484;6201;-4717
9:00;37.6491378;55.6549517;2171;5212;-3041
9:00;37.6506474;55.7416183;1328;6045;-4717
9:00;37.6519536;55.740344;761;2679;-1918
9:00;37.6526488;55.7413884;1725;6044;-4319
9:00;37.6526672;55.8551422;3916;2151;1765
9:00;37.6545092;55.7748736;4941;3034;1907
9:00;37.656231;55.7754248;23411;3503;19908
9:00;37.6565565;55.6358179;7295;3108;4187
9:00;37.656572;55.7571067;6118;5736;382
9:00;37.6576183;55.7073699;2679;8986;-6307
9:00;37.658076;55.7581501;6801;5453;1348
9:00;37.6591277;55.7572695;956;4034;-3078
9:00;37.6614511;55.8871576;8476;2086;6390
9:00;37.6638965;55.6784809;7044;4911;2133
9:00;37.6641638;55.8697248;8536;2979;5557
9:00;37.6661457;55.7317659;3039;6800;-3761
9:00;37.6667866;55.7330126;359;1787;-1428
9:00;37.6672754;55.7803946;1630;4127;-2497
9:00;37.6693833;55.6215598;8440;2751;5689
9:00;37.6756382;55.718932;881;3203;-2322
9:00;37.6801346;55.7889129;2530;5376;-2846
9:00;37.6801957;55.7729753;2578;12321;-9743
9:00;37.6820384;55.7464709;3888;3838;50
9:00;37.6822989;55.7457322;2188;3445;-1257
9:00;37.6850483;55.7075562;1706;4616;-2910
9:00;37.6867847;55.7253024;775;5294;-4519
9:00;37.6947891;55.613247;3488;1014;2474
9:00;37.7038734;55.7820537;3103;7413;-4310
9:00;37.7157645;55.7961475;5003;6553;-1550
9:00;37.7193262;55.6109687;8875;4145;4730
9:00;37.7200209;55.7520069;4083;8963;-4880
9:00;37.7207673;55.7830875;2447;7094;-4647
9:00;37.7268243;55.6933636;3509;1240;2269
9:00;37.7318594;55.7087389;6392;4703;1689
9:00;37.7344362;55.8146017;3882;2473;1409
9:00;37.7431944;55.6500225;6775;2022;4753
9:00;37.7433398;55.6331579;2225;354;1871
9:00;37.743772;55.621144;1746;366;1380
9:00;37.7445335;55.6137894;5081;1158;3923
9:00;37.7447684;55.8039662;2017;1506;511
9:00;37.7452899;55.61193;1166;256;910
9:00;37.7498443;55.757225;1796;4788;-2992
9:00;37.7506502;55.6596899;6142;2255;3887
9:00;37.750729;55.788524;1816;1950;-134
9:00;37.7532335;55.6907556;2421;1140;1281
9:00;37.7619338;55.6756254;6853;2268;4585
9:00;37.7657487;55.7055754;11419;3612;7807
9:00;37.7814948;55.787812;2991;1618;1373
9:00;37.7864677;55.751266;7062;3158;3904
9:00;37.7935753;55.7170907;6445;3727;2718
9:00;37.7985144;55.8093419;12487;3349;9138
9:00;37.7992368;55.7947324;6027;3319;2708
9:00;37.8166274;55.7517187;17824;3094;14730
9:00;37.8179174;55.715631;22960;5390;17570
10:00;37.3622257;55.8458623;2124;1038;1086
10:00;37.3824179;55.8356604;490;283;207
10:00;37.3855554;55.825092;121;507;-386
10:00;37.4031859;55.8037346;1724;1204;520
10:00;37.4082585;55.7568353;1760;1784;-24
10:00;37.4169177;55.7408429;3056;2719;337
10:00;37.4363874;55.860731;3628;1901;1727
10:00;37.4366398;55.8264976;4700;2957;1743
10:00;37.4397991;55.8503173;4369;2676;1693
10:00;37.4459574;55.7308185;754;550;204
10:00;37.4460094;55.7307016;1739;1301;438
10:00;37.4643097;55.8085823;3203;3145;58
10:00;37.4671944;55.7359279;440;301;139
10:00;37.4707354;55.7296453;3144;2515;629
10:00;37.4761955;55.8548635;6363;3028;3335
10:00;37.4832383;55.6636112;6404;5490;914
10:00;37.4834225;55.7394565;814;831;-17
10:00;37.4865846;55.8400444;3023;3199;-176
10:00;37.4937378;55.7933364;3485;4401;-916
10:00;37.4978443;55.7436954;955;1779;-824
10:00;37.4978477;55.8190209;4437;5524;-1087
10:00;37.506415;55.6767308;2955;2684;271
10:00;37.5080944;55.6186964;4284;2610;1674
10:00;37.5148913;55.8049784;2656;4618;-1962
10:00;37.5149237;55.7460754;1615;1370;245
10:00;37.5177438;55.7362565;941;1388;-447
10:00;37.5190729;55.6330883;2555;1809;746
10:00;37.5194078;55.7775074;3250;4451;-1201
10:00;37.5262001;55.6425059;3058;2581;477
10:00;37.5324136;55.8002374;2576;5339;-2763
10:00;37.5337173;55.6062069;3033;1303;1730
10:00;37.5340698;55.692163;2533;4278;-1745
10:00;37.53429;55.7400038;467;802;-335
10:00;37.534383;55.7483228;165;689;-524
10:00;37.5401361;55.6567573;2441;4157;-1716
10:00;37.5413387;55.7500562;401;2331;-1930
10:00;37.5464401;55.7735045;2771;3409;-638
10:00;37.5483675;55.7388362;601;670;-69
10:00;37.5528619;55.6016929;601;258;343
10:00;37.5547367;55.670291;2818;3226;-408
10:00;37.5581576;55.7897125;2256;3752;-1496
10:00;37.5591032;55.7103574;187;806;-619
10:00;37.5615355;55.7645028;2748;6773;-4025
10:00;37.5629779;55.6779484;2692;4025;-1333
10:00;37.5637548;55.7233832;1246;2123;-877
10:00;37.5660392;55.7444645;3303;3168;135
10:00;37.5663098;55.7437756;2777;4349;-1572
10:00;37.5736132;55.6878389;2976;4102;-1126
10:00;37.5740376;55.8347143;5199;2949;2250
10:00;37.5756626;55.8182119;4104;2918;1186
10:00;37.5768339;55.56931;3497;1606;1891
10:00;37.5773899;55.7605891;1033;2362;-1329
10:00;37.5794779;55.726854;1667;3710;-2043
10:00;37.5798606;55.7609017;1045;2990;-1945
10:00;37.5812016;55.8074277;1996;3515;-1519
10:00;37.5822992;55.7473712;1350;4324;-2974
10:00;37.5826348;55.7487722;401;961;-560
10:00;37.5837069;55.7766908;2080;2868;-788
10:00;37.5840306;55.7761643;3082;5045;-1963
10:00;37.5859796;55.7077138;2085;6182;-4097
10:00;37.5873192;55.8978497;4358;1875;2483
10:00;37.5876906;55.7928665;3459;5515;-2056
10:00;37.5898414;55.8472205;1295;1623;-328
10:00;37.5943769;55.7355873;1423;4349;-2926
10:00;37.5943769;55.7355873;0;0;0
10:00;37.5957904;55.7701264;1682;5118;-3436
10:00;37.5964216;55.582549;1259;853;406
10:00;37.5981698;55.6529571;2115;1622;493
10:00;37.598314;55.6520286;667;502;165
10:00;37.6007529;55.7518731;252;675;-423
10:00;37.6009269;55.5951773;2028;825;1203
10:00;37.6020659;55.779514;1858;5540;-3682
10:00;37.6024384;55.8836915;2535;1439;1096
10:00;37.6029929;55.7803918;1161;3214;-2053
10:00;37.6032245;55.7450091;1233;4223;-2990
10:00;37.6041499;55.6124609;3199;2386;813
10:00;37.6048165;55.8634536;4319;2240;2079
10:00;37.6056238;55.7653522;2111;6715;-4604
10:00;37.6056692;55.6627149;1646;1536;110
10:00;37.6066657;55.7508858;159;795;-636
10:00;37.6067634;55.64069;2472;1624;848
10:00;37.6068123;55.7521318;840;2986;-2146
10:00;37.60792;55.7194704;1706;3978;-2272
10:00;37.608832;55.7524514;575;1970;-1395
10:00;37.6091534;55.7295817;1183;3458;-2275
10:00;37.6091666;55.622278;2006;1993;13
10:00;37.6097183;55.7649696;861;2877;-2016
10:00;37.6103732;55.6722659;988;1247;-259
10:00;37.6118212;55.730075;757;1747;-990
10:00;37.6150302;55.7813266;476;1284;-808
10:00;37.61611;55.7953478;1263;2462;-1199
10:00;37.616177;55.7577183;1555;5691;-4136
10:00;37.6176267;55.7379525;847;2684;-1837
10:00;37.6187593;55.6533004;5150;5459;-309
10:00;37.6188598;55.7710979;1102;3277;-2175
10:00;37.6202837;55.7685309;451;1353;-902
10:00;37.621965;55.7566721;646;2728;-2082
10:00;37.6220906;55.7287137;950;2200;-1250
10:00;37.6227483;55.6830582;1969;3431;-1462
10:00;37.6231936;55.7087682;2269;5600;-3331
10:00;37.6248369;55.7274387;1037;2711;-1674
10:00;37.626016;55.7607712;1088;3005;-1917
10:00;37.6270765;55.7408687;1192;4246;-3054
10:00;37.6279157;55.7598754;825;2301;-1476
10:00;37.6290658;55.7417709;1473;4186;-2713
10:00;37.6317458;55.7728672;1268;3100;-1832
10:00;37.6323159;55.7812257;1375;2796;-1421
10:00;37.6331969;55.7797556;1637;3263;-1626
10:00;37.633222;55.7555058;2501;7488;-4987
10:00;37.6361518;55.7933484;1306;1752;-446
10:00;37.6372552;55.76613;974;2605;-1631
10:00;37.6374183;55.7304321;2370;5522;-3152
10:00;37.63768;55.7317782;3089;4332;-1243
10:00;37.6383529;55.8453055;1407;1939;-532
10:00;37.6387088;55.8086032;2242;4245;-2003
10:00;37.6389332;55.7659277;955;2468;-1513
10:00;37.6398306;55.7668232;242;941;-699
10:00;37.6411949;55.8211047;1778;2097;-319
10:00;37.6484221;55.768931;1692;3831;-2139
10:00;37.6491378;55.6549517;1972;3235;-1263
10:00;37.6506474;55.7416183;1383;3791;-2408
10:00;37.6519536;55.740344;708;1526;-818
10:00;37.6526488;55.7413884;1594;3863;-2269
10:00;37.6526672;55.8551422;2509;1467;1042
10:00;37.6545092;55.7748736;3329;1890;1439
10:00;37.656231;55.7754248;11323;2955;8368
10:00;37.6565565;55.6358179;4107;2228;1879
10:00;37.656572;55.7571067;3474;3759;-285
10:00;37.6576183;55.7073699;2382;5442;-3060
10:00;37.658076;55.7581501;4294;3369;925
10:00;37.6591277;55.7572695;1117;2687;-1570
10:00;37.6614511;55.8871576;4389;1768;2621
10:00;37.6638965;55.6784809;4260;3313;947
10:00;37.6641638;55.8697248;4264;2117;2147
10:00;37.6661457;55.7317659;2291;3909;-1618
10:00;37.6667866;55.7330126;290;764;-474
10:00;37.6672754;55.7803946;1462;2462;-1000
10:00;37.6693833;55.6215598;4711;2266;2445
10:00;37.6756382;55.718932;723;2068;-1345
10:00;37.6801346;55.7889129;2013;3299;-1286
10:00;37.6801957;55.7729753;2684;7398;-4714
10:00;37.6820384;55.7464709;1991;2287;-296
10:00;37.6822989;55.7457322;1257;2010;-753
10:00;37.6850483;55.7075562;1281;2241;-960
10:00;37.6867847;55.7253024;1035;3126;-2091
10:00;37.6947891;55.613247;1944;907;1037
10:00;37.7038734;55.7820537;2172;3883;-1711
10:00;37.7157645;55.7961475;3325;4040;-715
10:00;37.7193262;55.6109687;5395;2897;2498
10:00;37.7200209;55.7520069;2748;4840;-2092
10:00;37.7207673;55.7830875;2103;4005;-1902
10:00;37.7268243;55.6933636;1818;948;870
10:00;37.7318594;55.7087389;4110;3337;773
10:00;37.7344362;55.8146017;2010;1536;474
10:00;37.7431944;55.6500225;3556;1686;1870
10:00;37.7433398;55.6331579;1141;394;747
10:00;37.743772;55.621144;918;332;586
10:00;37.7445335;55.6137894;2751;1024;1727
10:00;37.7447684;55.8039662;1094;995;99
10:00;37.7452899;55.61193;558;236;322
10:00;37.7498443;55.757225;1558;2589;-1031
10:00;37.7506502;55.6596899;3231;1698;1533
10:00;37.750729;55.788524;1127;1247;-120
10:00;37.7532335;55.6907556;1373;874;499
10:00;37.7619338;55.6756254;3500;1959;1541
10:00;37.7657487;55.7055754;6872;2918;3954
10:00;37.7814948;55.787812;1742;1359;383
10:00;37.7864677;55.751266;3805;2120;1685
10:00;37.7935753;55.7170907;3912;2541;1371
10:00;37.7985144;55.8093419;6630;2703;3927
10:00;37.7992368;55.7947324;3550;2188;1362
10:00;37.8166274;55.7517187;8662;2599;6063
10:00;37.8179174;55.715631;11359;4577;6782
11:00;37.3622257;55.8458623;1670;907;763
11:00;37.3824179;55.8356604;354;258;96
11:00;37.3855554;55.825092;225;225;0
11:00;37.4031859;55.8037346;1260;985;275
11:00;37.4082585;55.7568353;1493;1299;194
11:00;37.4169177;55.7408429;2811;2150;661
11:00;37.4363874;55.860731;2964;1800;1164
11:00;37.4366398;55.8264976;3893;2350;1543
11:00;37.4397991;55.8503173;3637;2455;1182
11:00;37.4459574;55.7308185;657;605;52
11:00;37.4460094;55.7307016;1334;967;367
11:00;37.4643097;55.8085823;2715;2466;249
11:00;37.4671944;55.7359279;410;331;79
11:00;37.4707354;55.7296453;2295;1723;572
11:00;37.4761955;55.8548635;4561;2929;1632
11:00;37.4832383;55.6636112;5422;4427;995
11:00;37.4834225;55.7394565;742;726;16
11:00;37.4865846;55.8400444;2622;2438;184
11:00;37.4937378;55.7933364;2919;3256;-337
11:00;37.4978443;55.7436954;1167;1507;-340
11:00;37.4978477;55.8190209;4007;4229;-222
11:00;37.506415;55.6767308;2399;2023;376
11:00;37.5080944;55.6186964;3327;2567;760
11:00;37.5148913;55.8049784;2703;3418;-715
11:00;37.5149237;55.7460754;1311;1184;127
11:00;37.5177438;55.7362565;853;918;-65
11:00;37.5190729;55.6330883;2167;1601;566
11:00;37.5194078;55.7775074;2777;3064;-287
11:00;37.5262001;55.6425059;2617;2224;393
11:00;37.5324136;55.8002374;2511;3816;-1305
11:00;37.5337173;55.6062069;2342;1383;959
11:00;37.5340698;55.692163;2354;3188;-834
11:00;37.53429;55.7400038;490;593;-103
11:00;37.534383;55.7483228;236;400;-164
11:00;37.5401361;55.6567573;2442;3012;-570
11:00;37.5413387;55.7500562;486;1365;-879
11:00;37.5464401;55.7735045;2595;2358;237
11:00;37.5483675;55.7388362;743;583;160
11:00;37.5528619;55.6016929;480;316;164
11:00;37.5547367;55.670291;2567;2611;-44
11:00;37.5581576;55.7897125;2193;2374;-181
11:00;37.5591032;55.7103574;208;484;-276
11:00;37.5615355;55.7645028;2940;4348;-1408
11:00;37.5629779;55.6779484;2484;3014;-530
11:00;37.5637548;55.7233832;1337;1507;-170
11:00;37.5660392;55.7444645;2888;2590;298
11:00;37.5663098;55.7437756;2875;3543;-668
11:00;37.5736132;55.6878389;2563;2885;-322
11:00;37.5740376;55.8347143;3882;2586;1296
11:00;37.5756626;55.8182119;2610;2257;353
11:00;37.5768339;55.56931;2660;1600;1060
11:00;37.5773899;55.7605891;1081;1591;-510
11:00;37.5794779;55.726854;1845;2905;-1060
11:00;37.5798606;55.7609017;1263;2179;-916
11:00;37.5812016;55.8074277;1942;2260;-318
11:00;37.5822992;55.7473712;1530;2978;-1448
11:00;37.5826348;55.7487722;437;647;-210
11:00;37.5837069;55.7766908;1820;2037;-217
11:00;37.5840306;55.7761643;3015;3466;-451
11:00;37.5859796;55.7077138;2274;4266;-1992
11:00;37.5873192;55.8978497;3177;1801;1376
11:00;37.5876906;55.7928665;2681;3900;-1219
11:00;37.5898414;55.8472205;1263;1179;84
11:00;37.5943769;55.7355873;1527;2944;-1417
11:00;37.5943769;55.7355873;0;0;0
11:00;37.5957904;55.7701264;1963;3306;-1343
11:00;37.5964216;55.582549;992;647;345
11:00;37.5981698;55.6529571;1732;1452;280
11:00;37.598314;55.6520286;528;502;26
11:00;37.6007529;55.7518731;307;541;-234
11:00;37.6009269;55.5951773;1615;849;766
11:00;37.6020659;55.779514;2124;3552;-1428
11:00;37.6024384;55.8836915;1882;1380;502
11:00;37.6029929;55.7803918;1384;2180;-796
11:00;37.6032245;55.7450091;1514;3238;-1724
11:00;37.6041499;55.6124609;2775;2235;540
11:00;37.6048165;55.8634536;3188;2179;1009
11:00;37.6056238;55.7653522;2534;5134;-2600
11:00;37.6056692;55.6627149;1251;1204;47
11:00;37.6066657;55.7508858;215;587;-372
11:00;37.6067634;55.64069;2059;1395;664
11:00;37.6068123;55.7521318;1168;2321;-1153
11:00;37.60792;55.7194704;1771;2581;-810
11:00;37.608832;55.7524514;651;1321;-670
11:00;37.6091534;55.7295817;1445;2605;-1160
11:00;37.6091666;55.622278;1762;1649;113
11:00;37.6097183;55.7649696;892;2012;-1120
11:00;37.6103732;55.6722659;839;850;-11
11:00;37.6118212;55.730075;809;1291;-482
11:00;37.6150302;55.7813266;554;801;-247
11:00;37.61611;55.7953478;1156;1638;-482
11:00;37.616177;55.7577183;2059;4428;-2369
11:00;37.6176267;55.7379525;1112;1870;-758
11:00;37.6187593;55.6533004;4281;4547;-266
11:00;37.6188598;55.7710979;1290;2466;-1176
11:00;37.6202837;55.7685309;457;852;-395
11:00;37.621965;55.7566721;853;1996;-1143
11:00;37.6220906;55.7287137;1082;1632;-550
11:00;37.6227483;55.6830582;1892;2163;-271
11:00;37.6231936;55.7087682;2602;4021;-1419
11:00;37.6248369;55.7274387;1323;1920;-597
11:00;37.626016;55.7607712;1411;2150;-739
11:00;37.6270765;55.7408687;1362;3022;-1660
11:00;37.6279157;55.7598754;1019;1779;-760
11:00;37.6290658;55.7417709;1732;3113;-1381
11:00;37.6317458;55.7728672;1505;2321;-816
11:00;37.6323159;55.7812257;1668;2152;-484
11:00;37.6331969;55.7797556;1770;2368;-598
11:00;37.633222;55.7555058;2922;5531;-2609
11:00;37.6361518;55.7933484;1317;1485;-168
11:00;37.6372552;55.76613;1062;1881;-819
11:00;37.6374183;55.7304321;2499;3603;-1104
11:00;37.63768;55.7317782;2517;2707;-190
11:00;37.6383529;55.8453055;1288;1406;-118
11:00;37.6387088;55.8086032;2292;3085;-793
11:00;37.6389332;55.7659277;1041;1955;-914
11:00;37.6398306;55.7668232;275;644;-369
11:00;37.6411949;55.8211047;1835;1702;133
11:00;37.6484221;55.768931;1935;2651;-716
11:00;37.6491378;55.6549517;2108;2377;-269
11:00;37.6506474;55.7416183;1613;2742;-1129
11:00;37.6519536;55.740344;732;1068;-336
11:00;37.6526488;55.7413884;1850;2883;-1033
